t,alt,V,alpha,sink,CL,CD,bank,pitch
0.8666666666666667,147.17126481259083,28.518467215835816,0.06163503110454075,4.811478731387284,0.3384034536139491,0.026439126961158438,1.9952555459596115,-6.206503434250473
0.875,147.13076283082822,28.5277745430624,0.0618245140359205,4.835958144960832,0.3393934753034617,0.0264593107649414,1.99497324170452,-6.241833209969114
0.8833333333333333,147.09006019925977,28.53714095157308,0.062014725512297794,4.860237811513786,0.3403924732887604,0.0264796948622848,1.994684176105595,-6.27666950160908
0.8916666666666666,147.0491586145319,28.54656573934451,0.06220564653063456,4.884315788215055,0.34140021689021194,0.02650027325667508,1.9943883504428594,-6.311009874152807
0.9,147.0080597888833,28.556048200552684,0.06239725615122355,4.908190167342582,0.34241646665275416,0.02652103990275683,1.9940857699986834,-6.344852083813269
0.9083333333333333,146.96676544982736,28.56558762570872,0.06258953163791935,4.931859077833786,0.34344097512578386,0.026541988714266298,1.9937764440463572,-6.378194073179908
0.9166666666666666,146.92527733982408,28.575183301797274,0.0627824485922343,4.955320686711933,0.3444734876074302,0.026563113571500707,1.9934603858348432,-6.411033966452123
0.9249999999999999,146.8835972159417,28.584834512417356,0.06297598108151589,4.978573200394055,0.3455137428543117,0.0265844083283477,1.9931376125698324,-6.443370064759495
0.9333333333333333,146.84172684950946,28.594540537925177,0.063170101761418,5.00161486588588,0.3465614737581721,0.026605866818899964,1.9928081453911672,-6.475200841567988
0.9416666666666667,146.7996680257621,28.604300655578907,0.06336478199287097,5.024443971869013,0.34761640798999593,0.02662748286367503,1.9924720093467767,-6.50652493817137
0.95,146.75742254347688,28.614114139684926,0.06355999195375117,5.047058849685491,0.3486782686140226,0.02664925027547112,1.9921292333631855,-6.537341159266948
0.9583333333333334,146.71499221460425,28.623980261745444,0.06375570074543957,5.069457874224478,0.3497467746714817,0.026671162864870618,1.9917798502127408,-6.567648468614827
0.9666666666666667,146.6723788638923,28.633898290607206,0.06395187649445741,5.0916394647158505,0.35082164173610886,0.026693214445418487,1.9914238964776272,-6.597445984779791
0.975,146.62958432850627,28.643867492611076,0.06414848644935889,5.113602085435138,0.35190258244197103,0.02671539883849081,1.991061412510801,-6.626732976954876
